customer_id,first_purchase,last_purchase,total_orders,total_quantity,total_revenue,age,gender,region,segment,churn,tenure_months,unique_products,unique_categories,sentiment_mean,sent_share_negative,sent_share_neutral,sent_share_positive,recency_days,aov,orders_per_month,rev_90d,rev_90d_share,level_1,0
CUST00402,2020-02-16,2023-09-12,4,18,555000,37,Female,West,Consumer,1,13,4,2,0.75,0.0,0.25,0.75,110,138750.0,0.3076923076923077,0.0,0.0,ip_gap_std,228.39549032325485
CUST00403,2021-01-31,2023-09-16,5,15,696000,61,Female,South,Small Business,1,22,4,1,0.8,0.0,0.2,0.8,106,139200.0,0.22727272727272727,0.0,0.0,ip_gap_mean,206.5
CUST00403,2021-01-31,2023-09-16,5,15,696000,61,Female,South,Small Business,1,22,4,1,0.8,0.0,0.2,0.8,106,139200.0,0.22727272727272727,0.0,0.0,ip_gap_median,179.5
CUST00403,2021-01-31,2023-09-16,5,15,696000,61,Female,South,Small Business,1,22,4,1,0.8,0.0,0.2,0.8,106,139200.0,0.22727272727272727,0.0,0.0,ip_gap_std,203.24779621601476
CUST00404,2021-03-23,2023-01-16,4,14,200400,39,Female,East,Consumer,0,28,4,3,0.75,0.0,0.25,0.75,349,50100.0,0.14285714285714285,0.0,0.0,ip_gap_mean,213.0
CUST00404,2021-03-23,2023-01-16,4,14,200400,39,Female,East,Consumer,0,28,4,3,0.75,0.0,0.25,0.75,349,50100.0,0.14285714285714285,0.0,0.0,ip_gap_median,122.0
CUST00404,2021-03-23,2023-01-16,4,14,200400,39,Female,East,Consumer,0,28,4,3,0.75,0.0,0.25,0.75,349,50100.0,0.14285714285714285,0.0,0.0,ip_gap_std,183.3057555015663
CUST00405,2020-03-02,2023-11-01,7,24,327850,48,Female,South,Consumer,0,49,6,3,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.5714285714285714,60,46835.71428571428,0.14285714285714285,0.0,0.0,ip_gap_mean,210.66666666666666
CUST00405,2020-03-02,2023-11-01,7,24,327850,48,Female,South,Consumer,0,49,6,3,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.5714285714285714,60,46835.71428571428,0.14285714285714285,0.0,0.0,ip_gap_median,160.0
CUST00405,2020-03-02,2023-11-01,7,24,327850,48,Female,South,Consumer,0,49,6,3,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.5714285714285714,60,46835.71428571428,0.14285714285714285,0.0,0.0,ip_gap_std,140.81145786713049
CUST00406,2020-07-06,2023-02-07,1,4,60000,39,Male,South,Small Business,0,19,1,1,1.0,0.0,0.0,1.0,327,60000.0,0.05263157894736842,0.0,0.0,ip_gap_mean,0.0
CUST00406,2020-07-06,2023-02-07,1,4,60000,39,Male,South,Small Business,0,19,1,1,1.0,0.0,0.0,1.0,327,60000.0,0.05263157894736842,0.0,0.0,ip_gap_median,0.0
CUST00406,2020-07-06,2023-02-07,1,4,60000,39,Male,South,Small Business,0,19,1,1,1.0,0.0,0.0,1.0,327,60000.0,0.05263157894736842,0.0,0.0,ip_gap_std,0.0
CUST00407,2021-03-30,2023-08-06,2,9,398000,37,Female,West,Corporate,0,29,2,2,1.0,0.0,0.0,1.0,147,199000.0,0.06896551724137931,0.0,0.0,ip_gap_mean,164.0
CUST00407,2021-03-30,2023-08-06,2,9,398000,37,Female,West,Corporate,0,29,2,2,1.0,0.0,0.0,1.0,147,199000.0,0.06896551724137931,0.0,0.0,ip_gap_median,164.0
CUST00407,2021-03-30,2023-08-06,2,9,398000,37,Female,West,Corporate,0,29,2,2,1.0,0.0,0.0,1.0,147,199000.0,0.06896551724137931,0.0,0.0,ip_gap_std,0.0
CUST00408,2020-03-09,2023-11-26,3,10,400000,20,Female,West,Consumer,0,41,3,1,1.0,0.0,0.0,1.0,35,133333.33333333334,0.07317073170731707,0.0,0.0,ip_gap_mean,500.0
CUST00408,2020-03-09,2023-11-26,3,10,400000,20,Female,West,Consumer,0,41,3,1,1.0,0.0,0.0,1.0,35,133333.33333333334,0.07317073170731707,0.0,0.0,ip_gap_median,500.0
CUST00408,2020-03-09,2023-11-26,3,10,400000,20,Female,West,Consumer,0,41,3,1,1.0,0.0,0.0,1.0,35,133333.33333333334,0.07317073170731707,0.0,0.0,ip_gap_std,236.17366491630688
CUST00409,2020-08-03,2023-11-26,6,14,442050,40,Female,West,Consumer,1,39,5,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,35,73675.0,0.15384615384615385,75000.0,0.16966406515100102,ip_gap_mean,235.8
CUST00409,2020-08-03,2023-11-26,6,14,442050,40,Female,West,Consumer,1,39,5,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,35,73675.0,0.15384615384615385,75000.0,0.16966406515100102,ip_gap_median,226.0
CUST00409,2020-08-03,2023-11-26,6,14,442050,40,Female,West,Consumer,1,39,5,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,35,73675.0,0.15384615384615385,75000.0,0.16966406515100102,ip_gap_std,28.630403420140624
CUST00410,2021-12-24,2023-07-11,2,10,165000,49,Male,West,Small Business,0,27,2,2,0.5,0.0,0.5,0.5,173,82500.0,0.07407407407407407,0.0,0.0,ip_gap_mean,154.0
CUST00410,2021-12-24,2023-07-11,2,10,165000,49,Male,West,Small Business,0,27,2,2,0.5,0.0,0.5,0.5,173,82500.0,0.07407407407407407,0.0,0.0,ip_gap_median,154.0
CUST00410,2021-12-24,2023-07-11,2,10,165000,49,Male,West,Small Business,0,27,2,2,0.5,0.0,0.5,0.5,173,82500.0,0.07407407407407407,0.0,0.0,ip_gap_std,0.0
CUST00411,2020-07-02,2023-11-27,5,10,338100,20,Female,South,Corporate,0,14,5,3,0.4,0.2,0.2,0.6,34,67620.0,0.35714285714285715,0.0,0.0,ip_gap_mean,286.25
CUST00411,2020-07-02,2023-11-27,5,10,338100,20,Female,South,Corporate,0,14,5,3,0.4,0.2,0.2,0.6,34,67620.0,0.35714285714285715,0.0,0.0,ip_gap_median,335.0
CUST00411,2020-07-02,2023-11-27,5,10,338100,20,Female,South,Corporate,0,14,5,3,0.4,0.2,0.2,0.6,34,67620.0,0.35714285714285715,0.0,0.0,ip_gap_std,183.06715525547813
CUST00412,2021-07-19,2023-09-14,2,4,78000,60,Male,South,Small Business,0,54,2,1,0.5,0.0,0.5,0.5,108,39000.0,0.037037037037037035,0.0,0.0,ip_gap_mean,488.0
CUST00412,2021-07-19,2023-09-14,2,4,78000,60,Male,South,Small Business,0,54,2,1,0.5,0.0,0.5,0.5,108,39000.0,0.037037037037037035,0.0,0.0,ip_gap_median,488.0
CUST00412,2021-07-19,2023-09-14,2,4,78000,60,Male,South,Small Business,0,54,2,1,0.5,0.0,0.5,0.5,108,39000.0,0.037037037037037035,0.0,0.0,ip_gap_std,0.0
CUST00413,2021-07-26,2023-01-30,1,3,45000,38,Male,North,Corporate,1,57,1,1,1.0,0.0,0.0,1.0,335,45000.0,0.017543859649122806,0.0,0.0,ip_gap_mean,0.0
CUST00413,2021-07-26,2023-01-30,1,3,45000,38,Male,North,Corporate,1,57,1,1,1.0,0.0,0.0,1.0,335,45000.0,0.017543859649122806,0.0,0.0,ip_gap_median,0.0
CUST00413,2021-07-26,2023-01-30,1,3,45000,38,Male,North,Corporate,1,57,1,1,1.0,0.0,0.0,1.0,335,45000.0,0.017543859649122806,0.0,0.0,ip_gap_std,0.0
CUST00414,2020-02-04,2023-10-20,9,24,910000,35,Male,North,Corporate,0,36,6,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,72,101111.11111111111,0.25,0.0,0.0,ip_gap_mean,104.375
CUST00414,2020-02-04,2023-10-20,9,24,910000,35,Male,North,Corporate,0,36,6,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,72,101111.11111111111,0.25,0.0,0.0,ip_gap_median,88.0
CUST00414,2020-02-04,2023-10-20,9,24,910000,35,Male,North,Corporate,0,36,6,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,72,101111.11111111111,0.25,0.0,0.0,ip_gap_std,98.78972980166367
CUST00415,2020-07-07,2023-04-22,4,10,84000,55,Male,West,Consumer,0,22,2,2,0.5,0.25,0.0,0.75,253,21000.0,0.18181818181818182,3000.0,0.03571428571428571,ip_gap_mean,406.6666666666667
CUST00415,2020-07-07,2023-04-22,4,10,84000,55,Male,West,Consumer,0,22,2,2,0.5,0.25,0.0,0.75,253,21000.0,0.18181818181818182,3000.0,0.03571428571428571,ip_gap_median,268.0
CUST00415,2020-07-07,2023-04-22,4,10,84000,55,Male,West,Consumer,0,22,2,2,0.5,0.25,0.0,0.75,253,21000.0,0.18181818181818182,3000.0,0.03571428571428571,ip_gap_std,319.4328307067596
CUST00416,2020-02-04,2023-10-01,3,13,350800,44,Male,West,Consumer,0,30,2,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,91,116933.33333333333,0.1,0.0,0.0,ip_gap_mean,47.5
CUST00416,2020-02-04,2023-10-01,3,13,350800,44,Male,West,Consumer,0,30,2,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,91,116933.33333333333,0.1,0.0,0.0,ip_gap_median,47.5
CUST00416,2020-02-04,2023-10-01,3,13,350800,44,Male,West,Consumer,0,30,2,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,91,116933.33333333333,0.1,0.0,0.0,ip_gap_std,57.27564927611035
CUST00417,2020-11-14,2023-10-21,4,12,85500,32,Female,West,Small Business,0,5,4,2,-0.25,0.5,0.25,0.25,71,21375.0,0.8,0.0,0.0,ip_gap_mean,170.33333333333334
CUST00417,2020-11-14,2023-10-21,4,12,85500,32,Female,West,Small Business,0,5,4,2,-0.25,0.5,0.25,0.25,71,21375.0,0.8,0.0,0.0,ip_gap_median,136.0
CUST00417,2020-11-14,2023-10-21,4,12,85500,32,Female,West,Small Business,0,5,4,2,-0.25,0.5,0.25,0.25,71,21375.0,0.8,0.0,0.0,ip_gap_std,165.19786116452397
CUST00418,2023-02-20,2023-12-11,1,1,3000,34,Female,North,Small Business,0,22,1,1,1.0,0.0,0.0,1.0,20,3000.0,0.045454545454545456,0.0,0.0,ip_gap_mean,0.0
CUST00418,2023-02-20,2023-12-11,1,1,3000,34,Female,North,Small Business,0,22,1,1,1.0,0.0,0.0,1.0,20,3000.0,0.045454545454545456,0.0,0.0,ip_gap_median,0.0
CUST00418,2023-02-20,2023-12-11,1,1,3000,34,Female,North,Small Business,0,22,1,1,1.0,0.0,0.0,1.0,20,3000.0,0.045454545454545456,0.0,0.0,ip_gap_std,0.0
CUST00419,2020-01-26,2023-05-14,8,24,419000,24,Male,South,Corporate,0,1,6,2,0.25,0.25,0.25,0.5,231,52375.0,8.0,0.0,0.0,ip_gap_mean,164.71428571428572
CUST00419,2020-01-26,2023-05-14,8,24,419000,24,Male,South,Corporate,0,1,6,2,0.25,0.25,0.25,0.5,231,52375.0,8.0,0.0,0.0,ip_gap_median,165.0
CUST00419,2020-01-26,2023-05-14,8,24,419000,24,Male,South,Corporate,0,1,6,2,0.25,0.25,0.25,0.5,231,52375.0,8.0,0.0,0.0,ip_gap_std,100.85090362463175
CUST00420,2020-01-14,2023-06-24,8,26,571200,26,Male,North,Corporate,0,20,6,3,0.25,0.125,0.5,0.375,190,71400.0,0.4,0.0,0.0,ip_gap_mean,147.85714285714286
CUST00420,2020-01-14,2023-06-24,8,26,571200,26,Male,North,Corporate,0,20,6,3,0.25,0.125,0.5,0.375,190,71400.0,0.4,0.0,0.0,ip_gap_median,109.0
CUST00420,2020-01-14,2023-06-24,8,26,571200,26,Male,North,Corporate,0,20,6,3,0.25,0.125,0.5,0.375,190,71400.0,0.4,0.0,0.0,ip_gap_std,121.52699092715793
CUST00421,2020-07-31,2023-04-03,6,20,445150,35,Female,East,Consumer,0,9,5,3,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,272,74191.66666666667,0.6666666666666666,0.0,0.0,ip_gap_mean,217.4
CUST00421,2020-07-31,2023-04-03,6,20,445150,35,Female,East,Consumer,0,9,5,3,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,272,74191.66666666667,0.6666666666666666,0.0,0.0,ip_gap_median,187.0
CUST00421,2020-07-31,2023-04-03,6,20,445150,35,Female,East,Consumer,0,9,5,3,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,272,74191.66666666667,0.6666666666666666,0.0,0.0,ip_gap_std,168.06189336074968
CUST00422,2021-01-17,2023-02-04,3,8,301000,28,Male,East,Small Business,1,3,3,1,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,330,100333.33333333333,1.0,6000.0,0.019933554817275746,ip_gap_mean,494.5
CUST00422,2021-01-17,2023-02-04,3,8,301000,28,Male,East,Small Business,1,3,3,1,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,330,100333.33333333333,1.0,6000.0,0.019933554817275746,ip_gap_median,494.5
CUST00422,2021-01-17,2023-02-04,3,8,301000,28,Male,East,Small Business,1,3,3,1,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,330,100333.33333333333,1.0,6000.0,0.019933554817275746,ip_gap_std,511.23820279787384
CUST00423,2020-02-21,2023-06-21,2,5,8400,54,Female,South,Consumer,0,35,2,2,1.0,0.0,0.0,1.0,193,4200.0,0.05714285714285714,0.0,0.0,ip_gap_mean,578.0
CUST00423,2020-02-21,2023-06-21,2,5,8400,54,Female,South,Consumer,0,35,2,2,1.0,0.0,0.0,1.0,193,4200.0,0.05714285714285714,0.0,0.0,ip_gap_median,578.0
CUST00423,2020-02-21,2023-06-21,2,5,8400,54,Female,South,Consumer,0,35,2,2,1.0,0.0,0.0,1.0,193,4200.0,0.05714285714285714,0.0,0.0,ip_gap_std,0.0
CUST00424,2020-10-31,2023-06-07,3,7,32300,43,Female,East,Consumer,0,51,2,2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,207,10766.666666666666,0.058823529411764705,0.0,0.0,ip_gap_mean,518.0
CUST00424,2020-10-31,2023-06-07,3,7,32300,43,Female,East,Consumer,0,51,2,2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,207,10766.666666666666,0.058823529411764705,0.0,0.0,ip_gap_median,518.0
CUST00424,2020-10-31,2023-06-07,3,7,32300,43,Female,East,Consumer,0,51,2,2,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,207,10766.666666666666,0.058823529411764705,0.0,0.0,ip_gap_std,649.1240251292506
CUST00425,2020-08-16,2023-08-10,4,10,121200,33,Female,West,Consumer,0,43,4,3,0.75,0.0,0.25,0.75,143,30300.0,0.09302325581395349,200.0,0.0016501650165016502,ip_gap_mean,385.0
CUST00425,2020-08-16,2023-08-10,4,10,121200,33,Female,West,Consumer,0,43,4,3,0.75,0.0,0.25,0.75,143,30300.0,0.09302325581395349,200.0,0.0016501650165016502,ip_gap_median,353.0
CUST00425,2020-08-16,2023-08-10,4,10,121200,33,Female,West,Consumer,0,43,4,3,0.75,0.0,0.25,0.75,143,30300.0,0.09302325581395349,200.0,0.0016501650165016502,ip_gap_std,67.91170738539859
CUST00426,2020-06-21,2023-01-05,2,6,15250,41,Male,South,Corporate,1,9,2,2,1.0,0.0,0.0,1.0,360,7625.0,0.2222222222222222,0.0,0.0,ip_gap_mean,169.0
CUST00426,2020-06-21,2023-01-05,2,6,15250,41,Male,South,Corporate,1,9,2,2,1.0,0.0,0.0,1.0,360,7625.0,0.2222222222222222,0.0,0.0,ip_gap_median,169.0
CUST00426,2020-06-21,2023-01-05,2,6,15250,41,Male,South,Corporate,1,9,2,2,1.0,0.0,0.0,1.0,360,7625.0,0.2222222222222222,0.0,0.0,ip_gap_std,0.0
CUST00427,2023-09-10,2023-05-30,1,5,250,63,Female,South,Small Business,0,31,1,1,-1.0,1.0,0.0,0.0,215,250.0,0.03225806451612903,0.0,0.0,ip_gap_mean,0.0
CUST00427,2023-09-10,2023-05-30,1,5,250,63,Female,South,Small Business,0,31,1,1,-1.0,1.0,0.0,0.0,215,250.0,0.03225806451612903,0.0,0.0,ip_gap_median,0.0
CUST00427,2023-09-10,2023-05-30,1,5,250,63,Female,South,Small Business,0,31,1,1,-1.0,1.0,0.0,0.0,215,250.0,0.03225806451612903,0.0,0.0,ip_gap_std,0.0
CUST00428,2020-10-02,2023-05-10,5,13,324000,34,Female,East,Consumer,0,58,4,1,0.2,0.2,0.4,0.4,235,64800.0,0.08620689655172414,0.0,0.0,ip_gap_mean,242.0
CUST00428,2020-10-02,2023-05-10,5,13,324000,34,Female,East,Consumer,0,58,4,1,0.2,0.2,0.4,0.4,235,64800.0,0.08620689655172414,0.0,0.0,ip_gap_median,204.5
CUST00428,2020-10-02,2023-05-10,5,13,324000,34,Female,East,Consumer,0,58,4,1,0.2,0.2,0.4,0.4,235,64800.0,0.08620689655172414,0.0,0.0,ip_gap_std,159.93123522314207
CUST00429,2020-03-22,2023-05-17,3,9,111150,46,Female,East,Small Business,0,44,3,2,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,228,37050.0,0.06818181818181818,0.0,0.0,ip_gap_mean,257.0
CUST00429,2020-03-22,2023-05-17,3,9,111150,46,Female,East,Small Business,0,44,3,2,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,228,37050.0,0.06818181818181818,0.0,0.0,ip_gap_median,257.0
CUST00429,2020-03-22,2023-05-17,3,9,111150,46,Female,East,Small Business,0,44,3,2,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,228,37050.0,0.06818181818181818,0.0,0.0,ip_gap_std,138.59292911256333
CUST00430,2020-05-01,2023-04-06,3,7,170000,54,Female,North,Corporate,1,21,3,2,1.0,0.0,0.0,1.0,269,56666.666666666664,0.14285714285714285,0.0,0.0,ip_gap_mean,550.0
CUST00430,2020-05-01,2023-04-06,3,7,170000,54,Female,North,Corporate,1,21,3,2,1.0,0.0,0.0,1.0,269,56666.666666666664,0.14285714285714285,0.0,0.0,ip_gap_median,550.0
CUST00430,2020-05-01,2023-04-06,3,7,170000,54,Female,North,Corporate,1,21,3,2,1.0,0.0,0.0,1.0,269,56666.666666666664,0.14285714285714285,0.0,0.0,ip_gap_std,632.1534623807735
CUST00431,2021-03-25,2023-11-04,2,8,200000,43,Male,West,Corporate,0,14,1,1,0.5,0.0,0.5,0.5,57,100000.0,0.14285714285714285,0.0,0.0,ip_gap_mean,48.0
CUST00431,2021-03-25,2023-11-04,2,8,200000,43,Male,West,Corporate,0,14,1,1,0.5,0.0,0.5,0.5,57,100000.0,0.14285714285714285,0.0,0.0,ip_gap_median,48.0
CUST00431,2021-03-25,2023-11-04,2,8,200000,43,Male,West,Corporate,0,14,1,1,0.5,0.0,0.5,0.5,57,100000.0,0.14285714285714285,0.0,0.0,ip_gap_std,0.0
CUST00433,2022-07-11,2023-02-28,3,9,160000,30,Female,North,Consumer,0,7,2,2,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,306,53333.333333333336,0.42857142857142855,0.0,0.0,ip_gap_mean,132.0
CUST00433,2022-07-11,2023-02-28,3,9,160000,30,Female,North,Consumer,0,7,2,2,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,306,53333.333333333336,0.42857142857142855,0.0,0.0,ip_gap_median,132.0
CUST00433,2022-07-11,2023-02-28,3,9,160000,30,Female,North,Consumer,0,7,2,2,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,306,53333.333333333336,0.42857142857142855,0.0,0.0,ip_gap_std,154.14927829866735
CUST00434,2022-08-28,2023-11-16,3,9,405000,24,Female,North,Small Business,0,58,1,1,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,45,135000.0,0.05172413793103448,0.0,0.0,ip_gap_mean,193.0
CUST00434,2022-08-28,2023-11-16,3,9,405000,24,Female,North,Small Business,0,58,1,1,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,45,135000.0,0.05172413793103448,0.0,0.0,ip_gap_median,193.0
CUST00434,2022-08-28,2023-11-16,3,9,405000,24,Female,North,Small Business,0,58,1,1,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,45,135000.0,0.05172413793103448,0.0,0.0,ip_gap_std,264.45793616376875
CUST00435,2020-07-19,2023-09-15,6,17,378000,46,Female,North,Small Business,0,21,4,2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,107,63000.0,0.2857142857142857,75000.0,0.1984126984126984,ip_gap_mean,249.4
CUST00435,2020-07-19,2023-09-15,6,17,378000,46,Female,North,Small Business,0,21,4,2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,107,63000.0,0.2857142857142857,75000.0,0.1984126984126984,ip_gap_median,199.0
CUST00435,2020-07-19,2023-09-15,6,17,378000,46,Female,North,Small Business,0,21,4,2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,107,63000.0,0.2857142857142857,75000.0,0.1984126984126984,ip_gap_std,177.61981871401628
CUST00437,2021-11-02,2023-11-06,4,14,171200,42,Female,South,Small Business,0,4,4,3,0.75,0.0,0.25,0.75,55,42800.0,1.0,0.0,0.0,ip_gap_mean,182.0
CUST00437,2021-11-02,2023-11-06,4,14,171200,42,Female,South,Small Business,0,4,4,3,0.75,0.0,0.25,0.75,55,42800.0,1.0,0.0,0.0,ip_gap_median,177.0
CUST00437,2021-11-02,2023-11-06,4,14,171200,42,Female,South,Small Business,0,4,4,3,0.75,0.0,0.25,0.75,55,42800.0,1.0,0.0,0.0,ip_gap_std,183.5510828080292
CUST00438,2020-12-10,2023-03-06,2,2,23000,55,Female,North,Consumer,0,3,2,2,1.0,0.0,0.0,1.0,300,11500.0,0.6666666666666666,0.0,0.0,ip_gap_mean,813.0
CUST00438,2020-12-10,2023-03-06,2,2,23000,55,Female,North,Consumer,0,3,2,2,1.0,0.0,0.0,1.0,300,11500.0,0.6666666666666666,0.0,0.0,ip_gap_median,813.0
CUST00438,2020-12-10,2023-03-06,2,2,23000,55,Female,North,Consumer,0,3,2,2,1.0,0.0,0.0,1.0,300,11500.0,0.6666666666666666,0.0,0.0,ip_gap_std,0.0
CUST00439,2020-10-26,2023-05-06,4,12,650,23,Female,West,Small Business,1,15,2,1,0.25,0.25,0.25,0.5,239,162.5,0.26666666666666666,0.0,0.0,ip_gap_mean,271.6666666666667
CUST00439,2020-10-26,2023-05-06,4,12,650,23,Female,West,Small Business,1,15,2,1,0.25,0.25,0.25,0.5,239,162.5,0.26666666666666666,0.0,0.0,ip_gap_median,151.0
CUST00439,2020-10-26,2023-05-06,4,12,650,23,Female,West,Small Business,1,15,2,1,0.25,0.25,0.25,0.5,239,162.5,0.26666666666666666,0.0,0.0,ip_gap_std,294.1858822808011
CUST00440,2020-11-26,2023-05-01,5,16,71150,34,Male,North,Consumer,0,41,4,3,0.2,0.2,0.4,0.4,244,14230.0,0.12195121951219512,15000.0,0.21082220660576248,ip_gap_mean,266.75
CUST00440,2020-11-26,2023-05-01,5,16,71150,34,Male,North,Consumer,0,41,4,3,0.2,0.2,0.4,0.4,244,14230.0,0.12195121951219512,15000.0,0.21082220660576248,ip_gap_median,270.0
CUST00440,2020-11-26,2023-05-01,5,16,71150,34,Male,North,Consumer,0,41,4,3,0.2,0.2,0.4,0.4,244,14230.0,0.12195121951219512,15000.0,0.21082220660576248,ip_gap_std,189.58617213991812
CUST00441,2023-03-27,2023-01-15,1,4,48000,19,Male,East,Consumer,1,25,1,1,1.0,0.0,0.0,1.0,350,48000.0,0.04,0.0,0.0,ip_gap_mean,0.0
CUST00441,2023-03-27,2023-01-15,1,4,48000,19,Male,East,Consumer,1,25,1,1,1.0,0.0,0.0,1.0,350,48000.0,0.04,0.0,0.0,ip_gap_median,0.0
CUST00441,2023-03-27,2023-01-15,1,4,48000,19,Male,East,Consumer,1,25,1,1,1.0,0.0,0.0,1.0,350,48000.0,0.04,0.0,0.0,ip_gap_std,0.0
CUST00442,2020-02-17,2023-03-13,4,16,12850,32,Female,South,Corporate,0,50,3,2,0.0,0.25,0.5,0.25,293,3212.5,0.08,0.0,0.0,ip_gap_mean,430.6666666666667
CUST00442,2020-02-17,2023-03-13,4,16,12850,32,Female,South,Corporate,0,50,3,2,0.0,0.25,0.5,0.25,293,3212.5,0.08,0.0,0.0,ip_gap_median,573.0
CUST00442,2020-02-17,2023-03-13,4,16,12850,32,Female,South,Corporate,0,50,3,2,0.0,0.25,0.5,0.25,293,3212.5,0.08,0.0,0.0,ip_gap_std,271.1389557649976
CUST00443,2020-08-09,2023-06-28,3,14,232000,32,Female,South,Small Business,0,10,3,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,186,77333.33333333333,0.3,0.0,0.0,ip_gap_mean,250.0
CUST00443,2020-08-09,2023-06-28,3,14,232000,32,Female,South,Small Business,0,10,3,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,186,77333.33333333333,0.3,0.0,0.0,ip_gap_median,250.0
CUST00443,2020-08-09,2023-06-28,3,14,232000,32,Female,South,Small Business,0,10,3,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,186,77333.33333333333,0.3,0.0,0.0,ip_gap_std,154.14927829866735
CUST00444,2022-07-02,2023-06-24,2,8,76000,40,Female,West,Small Business,0,34,2,1,-0.5,0.5,0.5,0.0,190,38000.0,0.058823529411764705,0.0,0.0,ip_gap_mean,60.0
CUST00444,2022-07-02,2023-06-24,2,8,76000,40,Female,West,Small Business,0,34,2,1,-0.5,0.5,0.5,0.0,190,38000.0,0.058823529411764705,0.0,0.0,ip_gap_median,60.0
CUST00444,2022-07-02,2023-06-24,2,8,76000,40,Female,West,Small Business,0,34,2,1,-0.5,0.5,0.5,0.0,190,38000.0,0.058823529411764705,0.0,0.0,ip_gap_std,0.0
CUST00445,2020-09-21,2023-12-25,4,9,143500,22,Male,South,Corporate,1,43,3,3,0.25,0.25,0.25,0.5,6,35875.0,0.09302325581395349,135000.0,0.9407665505226481,ip_gap_mean,386.0
CUST00445,2020-09-21,2023-12-25,4,9,143500,22,Male,South,Corporate,1,43,3,3,0.25,0.25,0.25,0.5,6,35875.0,0.09302325581395349,135000.0,0.9407665505226481,ip_gap_median,90.0
CUST00445,2020-09-21,2023-12-25,4,9,143500,22,Male,South,Corporate,1,43,3,3,0.25,0.25,0.25,0.5,6,35875.0,0.09302325581395349,135000.0,0.9407665505226481,ip_gap_std,590.5387370867385
CUST00446,2020-08-31,2023-11-25,2,2,82000,46,Female,North,Small Business,0,47,2,2,0.5,0.0,0.5,0.5,36,41000.0,0.0425531914893617,0.0,0.0,ip_gap_mean,975.0
CUST00446,2020-08-31,2023-11-25,2,2,82000,46,Female,North,Small Business,0,47,2,2,0.5,0.0,0.5,0.5,36,41000.0,0.0425531914893617,0.0,0.0,ip_gap_median,975.0
CUST00446,2020-08-31,2023-11-25,2,2,82000,46,Female,North,Small Business,0,47,2,2,0.5,0.0,0.5,0.5,36,41000.0,0.0425531914893617,0.0,0.0,ip_gap_std,0.0
CUST00447,2022-01-24,2023-07-21,4,9,110000,41,Male,North,Small Business,1,1,3,2,0.5,0.25,0.0,0.75,163,27500.0,4.0,0.0,0.0,ip_gap_mean,197.0
CUST00447,2022-01-24,2023-07-21,4,9,110000,41,Male,North,Small Business,1,1,3,2,0.5,0.25,0.0,0.75,163,27500.0,4.0,0.0,0.0,ip_gap_median,72.0
CUST00447,2022-01-24,2023-07-21,4,9,110000,41,Male,North,Small Business,1,1,3,2,0.5,0.25,0.0,0.75,163,27500.0,4.0,0.0,0.0,ip_gap_std,271.9724250728371
CUST00448,2020-09-07,2023-10-26,5,13,328150,59,Female,East,Small Business,0,12,5,3,0.6,0.2,0.0,0.8,66,65630.0,0.4166666666666667,0.0,0.0,ip_gap_mean,201.5
CUST00448,2020-09-07,2023-10-26,5,13,328150,59,Female,East,Small Business,0,12,5,3,0.6,0.2,0.0,0.8,66,65630.0,0.4166666666666667,0.0,0.0,ip_gap_median,206.0
