customer_id,recency,frequency,monetary,cluster,recency_scaled,frequency_scaled,monetary_scaled
CUST00329,303,4,382000,1,1.1391101802761372,-0.03524456979856102,0.7708731554047764
CUST00330,122,4,118000,2,-0.6021673314804185,-0.03524456979856102,-0.6143600589775703
CUST00331,106,5,146200,2,-0.7560924153926001,0.48995292106333155,-0.4663919656230923
CUST00332,330,3,99000,0,1.3988587593779438,-0.5604420606604535,-0.714054873649027
CUST00333,206,6,135150,1,0.20593935905853558,1.0151504119252241,-0.524372370997808
CUST00334,294,5,109100,1,1.052527320575535,0.48995292106333155,-0.6610592090078842
CUST00335,77,5,111300,2,-1.0350816299834296,0.48995292106333155,-0.6495155988880313
CUST00336,310,4,93400,0,1.2064524044877167,-0.03524456979856102,-0.7434386084995617
CUST00337,209,2,575000,1,0.23480031229206966,-1.085639551522346,1.7835625886464161
CUST00338,28,6,509400,3,-1.5064771994644859,1.0151504119252241,1.439353123254439
CUST00339,282,4,148050,0,0.9370835076413987,-0.03524456979856102,-0.45668483893139783
CUST00340,16,2,315000,2,-1.6219210123986223,-1.085639551522346,0.4193177563001657
CUST00342,308,5,374100,1,1.187211768998694,0.48995292106333155,0.7294211008834866
CUST00343,273,6,158000,1,0.8505006479407965,1.0151504119252241,-0.40447623861660864
CUST00344,80,2,36000,5,-1.0062206767498953,-1.085639551522346,-1.0446218907175415
CUST00345,103,4,333100,2,-0.7849533686261342,-0.03524456979856102,0.5142901850135009
CUST00346,74,3,115000,5,-1.0639425832169636,-0.5604420606604535,-0.6301013455046424
CUST00347,73,3,24550,5,-1.0735629009614749,-0.5604420606604535,-1.1047011342958668
CUST00348,303,5,127250,1,1.1391101802761372,0.48995292106333155,-0.5658244255190978
CUST00349,119,1,15000,5,-0.6310282847139524,-1.6108370423842386,-1.1548108964070465
CUST00350,225,6,237500,1,0.3887253962042514,1.0151504119252241,0.012667854350802582
CUST00351,154,5,246000,1,-0.294317163656055,0.48995292106333155,0.05726816617750693
CUST00352,39,6,145250,2,-1.400653704274861,1.0151504119252241,-0.4713767063566652
CUST00353,133,4,144200,2,-0.4963438362907935,-0.03524456979856102,-0.47688615664114037
CUST00354,340,2,12300,0,1.4950619368230575,-1.085639551522346,-1.1689780542814114
CUST00355,172,2,315000,5,-0.12115144425485055,-1.085639551522346,0.4193177563001657
CUST00356,322,4,409000,1,1.321896217421853,-0.03524456979856102,0.9125447341484255
CUST00357,309,7,486000,4,1.1968320867432054,1.5403479027871165,1.3165710883432766
CUST00358,206,7,380050,1,0.20593935905853558,1.5403479027871165,0.7606413191621796
CUST00359,162,4,480000,3,-0.2173546216999641,-0.03524456979856102,1.2850885152891325
CUST00360,230,4,143000,1,0.43682698492680816,-0.03524456979856102,-0.48318267125196923
CUST00361,102,2,102000,5,-0.7945736863706455,-1.085639551522346,-0.6983135871219549
CUST00362,339,3,113000,0,1.485441619078546,-0.5604420606604535,-0.6405955365226904
CUST00363,75,4,409000,2,-1.0543222654724522,-0.03524456979856102,0.9125447341484255
CUST00364,232,4,385000,1,0.4560676204158309,-0.03524456979856102,0.7866144419318486
CUST00365,128,5,586250,3,-0.5444454250133502,0.48995292106333155,1.8425924131229365
CUST00366,256,5,306250,1,0.6869552462841034,0.48995292106333155,0.3734056705962054
CUST00367,354,5,37150,0,1.6297463852462164,0.48995292106333155,-1.0385877308821638
CUST00368,172,2,100150,5,-0.12115144425485055,-1.085639551522346,-0.7080207138136494
CUST00369,116,3,76000,5,-0.6598892379474866,-0.5604420606604535,-0.83473807035658
CUST00370,113,5,155200,2,-0.6887501911810207,0.48995292106333155,-0.41916810604187593
CUST00371,173,3,400,5,-0.1115311265103392,-0.5604420606604535,-1.2314184908387975
CUST00372,55,2,700,5,-1.2467286203626793,-1.085639551522346,-1.2298443621860902
CUST00373,239,1,500,0,0.5234098446274104,-1.6108370423842386,-1.230893781287895
CUST00374,104,7,375700,3,-0.7753330508816229,1.5403479027871165,0.7378164536979249
CUST00375,42,1,100,5,-1.371792751041327,-1.6108370423842386,-1.2329926194915046
CUST00376,238,10,510500,4,0.513789526882899,3.1159403753727943,1.4451249283143655
CUST00377,211,5,194200,1,0.2540409477810924,0.48995292106333155,-0.21453138118993836
CUST00378,156,4,197050,2,-0.27507652816703226,-0.03524456979856102,-0.19957715898921985
CUST00379,286,6,985200,4,0.9755647786194441,1.0151504119252241,3.9359211664480775
CUST00380,203,5,235100,1,0.17707840582500153,0.48995292106333155,7.482512914488458e-05
CUST00381,35,1,15000,5,-1.4391349752529066,-1.6108370423842386,-1.1548108964070465
CUST00382,220,3,90250,0,0.3406238074816946,-0.5604420606604535,-0.7599669593529874
CUST00383,68,6,462450,3,-1.1216644896840318,1.0151504119252241,1.1930019891057604
CUST00384,193,6,413400,1,0.08087522837988795,1.0151504119252241,0.9356319543881313
CUST00385,293,2,82000,0,1.0429070028310237,-1.085639551522346,-0.8032554973024357
CUST00387,293,6,166250,1,1.0429070028310237,1.0151504119252241,-0.3611877006671603
CUST00388,354,4,530000,4,1.6297463852462164,-0.03524456979856102,1.5474432907403344
CUST00389,216,4,114250,1,0.30214253650364914,-0.03524456979856102,-0.6340366671364104
CUST00390,92,4,135500,2,-0.8907768638157592,-0.03524456979856102,-0.5225358875696495
CUST00391,264,2,176000,0,0.7639177882401943,-1.085639551522346,-0.3100285194541759
CUST00392,325,4,427000,1,1.3507571706553871,-0.03524456979856102,1.0069924533108583
CUST00393,181,7,268500,1,-0.034568584554248334,1.5403479027871165,0.17532781513054785
CUST00394,2,3,72000,5,-1.7566054608217814,-0.5604420606604535,-0.8557264523926761
CUST00395,218,2,33000,0,0.32138317199267186,-1.085639551522346,-1.0603631772446136
CUST00396,351,5,437000,1,1.6008854320126824,0.48995292106333155,1.0594634084010988
CUST00397,177,4,90350,5,-0.07304985553229376,-0.03524456979856102,-0.759442249802085
CUST00398,319,3,183000,0,1.293035264188319,-0.5604420606604535,-0.27329885089100764
CUST00399,312,5,131500,1,1.2256930399767394,0.48995292106333155,-0.5435242696057457
CUST00400,64,4,141250,2,-1.160145760662077,-0.03524456979856102,-0.49236508839276133
CUST00401,254,3,398400,1,0.6677146107950808,-0.5604420606604535,0.8569255217527707
CUST00402,110,4,555000,3,-0.7176111444145546,-0.03524456979856102,1.6786206784659352
CUST00403,106,5,696000,3,-0.7560924153926001,0.48995292106333155,2.418461145238325
CUST00404,349,4,200400,0,1.5816447965236597,-0.03524456979856102,-0.18199938903398932
CUST00405,60,7,327850,3,-1.1986270316401226,1.5403479027871165,0.48674293359112464
CUST00406,327,1,60000,0,1.3699978061444098,-1.6108370423842386,-0.9186915985009646
CUST00407,147,2,398000,2,-0.36165938786763446,-1.085639551522346,0.854826683549161
CUST00408,35,3,400000,2,-1.4391349752529066,-0.5604420606604535,0.8653208745672092
CUST00409,35,6,442050,3,-1.4391349752529066,1.0151504119252241,1.08596124072167
CUST00410,173,2,165000,5,-0.1115311265103392,-1.085639551522346,-0.36774657005344036
CUST00411,34,5,338100,2,-1.448755292997418,0.48995292106333155,0.540525662558621
CUST00412,108,2,78000,5,-0.7368517799035774,-1.085639551522346,-0.8242438793385318
CUST00413,335,1,45000,0,1.4469603481005007,-1.6108370423842386,-0.9973980311363252
CUST00414,72,9,910000,4,-1.0831832187059862,2.590742884510902,3.5413395841694695
CUST00415,253,4,84000,0,0.6580942930505693,-0.03524456979856102,-0.7927613062843877
CUST00416,91,3,350800,2,-0.9003971815602705,-0.5604420606604535,0.6071637755232263
CUST00417,71,4,85500,2,-1.0928035364504975,-0.03524456979856102,-0.7848906630208515
CUST00418,20,1,3000,5,-1.5834397414205768,-1.6108370423842386,-1.217776042515335
CUST00419,231,8,419000,4,0.44644730267131955,2.065545393649009,0.9650156892386659
CUST00420,190,8,571200,4,0.05201427514635388,2.065545393649009,1.7636236257121247
CUST00421,272,6,445150,4,0.8408803301962852,1.0151504119252241,1.1022272367996446
CUST00422,330,3,301000,0,1.3988587593779438,-0.5604420606604535,0.34585841917382915
CUST00423,193,2,8400,5,0.08087522837988795,-1.085639551522346,-1.189441726766605
CUST00424,207,3,32300,0,0.21555967680304694,-0.5604420606604535,-1.0640361441009305
CUST00425,143,4,121200,2,-0.4001406588456799,-0.03524456979856102,-0.5975693533486933
CUST00426,360,2,15250,0,1.6874682917132846,-1.085639551522346,-1.1534991225297904
CUST00427,215,1,250,0,0.2925222187591378,-1.6108370423842386,-1.232205555165151
CUST00428,235,5,324000,1,0.4849285736493649,0.48995292106333155,0.4665416158813821
CUST00429,228,3,111150,0,0.41758634943778544,-0.5604420606604535,-0.6503026632143849
CUST00430,269,3,170000,0,0.8120193769627511,-0.5604420606604535,-0.3415110925083201
CUST00431,57,2,200000,5,-1.2274879848736566,-1.085639551522346,-0.18409822723759894
CUST00433,306,3,160000,0,1.1679711335096714,-0.5604420606604535,-0.39398204759856054
CUST00434,45,3,405000,2,-1.3429317978077928,-0.5604420606604535,0.8915563521123293
CUST00435,107,6,378000,3,-0.7464720976480888,1.0151504119252241,0.7498847733686803
CUST00437,55,4,171200,2,-1.2467286203626793,-0.03524456979856102,-0.3352145778974913
CUST00438,300,2,23000,0,1.1102492270426032,-1.085639551522346,-1.112834132334854
CUST00439,239,4,650,0,0.5234098446274104,-0.03524456979856102,-1.2301067169615414
CUST00440,244,5,71150,1,0.5715114333499671,0.48995292106333155,-0.8601864835753465
CUST00441,350,1,48000,0,1.591265114268171,-1.6108370423842386,-0.9816567446092531
CUST00442,293,4,12850,0,1.0429070028310237,-0.03524456979856102,-1.1660921517514482
CUST00443,186,3,232000,5,0.013533004168308448,-0.5604420606604535,-0.01619117094882964
CUST00444,190,2,76000,5,0.05201427514635388,-1.085639551522346,-0.83473807035658
CUST00445,6,4,143500,2,-1.7181241898437358,-0.03524456979856102,-0.4805591234974572
CUST00446,36,2,82000,5,-1.4295146575083952,-1.085639551522346,-0.8032554973024357
CUST00447,163,4,110000,2,-0.20773430395545275,-0.03524456979856102,-0.6563368230497626
CUST00448,66,5,328150,2,-1.1409051251730544,0.48995292106333155,0.48831706224383187
CUST00449,358,2,186000,0,1.668227656224262,-1.085639551522346,-0.2575575643639355
CUST00450,173,7,167650,1,-0.1115311265103392,1.5403479027871165,-0.3538417669545266
CUST00451,219,8,151900,1,0.33100348973718324,2.065545393649009,-0.4364835212216553
CUST00452,286,6,443000,4,0.9755647786194441,1.0151504119252241,1.090945981455243
CUST00453,2,5,208050,2,-1.7566054608217814,0.48995292106333155,-0.1418591083899554
CUST00454,35,4,599200,3,-1.4391349752529066,-0.03524456979856102,1.9105422999647979
CUST00455,121,1,225000,5,-0.6117876492249298,-1.6108370423842386,-0.05292083951199793
CUST00456,164,7,861650,4,-0.19811398621094142,1.5403479027871165,3.287642516308157
CUST00457,30,5,493000,3,-1.4872365639754632,0.48995292106333155,1.353300756906445
CUST00458,104,3,297000,2,-0.7753330508816229,-0.5604420606604535,0.324870037137733
CUST00459,19,2,48000,5,-1.5930600591650883,-1.085639551522346,-0.9816567446092531
CUST00460,136,1,12000,5,-0.46748288305725944,-1.6108370423842386,-1.1705521829341186
CUST00461,212,5,423000,1,0.26366126552560376,0.48995292106333155,0.9860040712747621
CUST00462,74,3,264000,2,-1.0639425832169636,-0.5604420606604535,0.15171588533993965
CUST00463,251,5,54550,1,0.6388536575615467,0.48995292106333155,-0.9472882690251456
CUST00464,267,8,552600,4,0.7927787414737284,2.065545393649009,1.6660276492442776
CUST00465,205,5,195400,1,0.19631904131402422,0.48995292106333155,-0.20823486657910953
CUST00466,103,4,48450,2,-0.7849533686261342,-0.03524456979856102,-0.9792955516301922
CUST00468,37,6,282000,3,-1.4198943397638837,1.0151504119252241,0.24616360450237237
CUST00469,350,4,204000,0,1.591265114268171,-0.03524456979856102,-0.16310984520150276
CUST00470,289,5,75200,1,1.0044257318529783,0.48995292106333155,-0.8389357467637992
CUST00471,316,6,474000,4,1.264174310954785,1.0151504119252241,1.2536059422349881
CUST00472,338,4,504000,4,1.4758213013340347,-0.03524456979856102,1.4110188075057093
CUST00473,137,3,76100,5,-0.45786256531274805,-0.5604420606604535,-0.8342133608056775
CUST00474,79,5,216100,2,-1.0158409944944067,0.48995292106333155,-0.09961998954231188
CUST00475,319,5,325800,1,1.293035264188319,0.48995292106333155,0.47598638779762537
CUST00476,275,6,431400,4,0.8697412834298193,1.0151504119252241,1.030079673550564
CUST00477,194,2,15150,5,0.0904955461243993,-1.085639551522346,-1.1540238320806928
CUST00478,219,4,445400,1,0.33100348973718324,-0.03524456979856102,1.1035390106769005
CUST00479,93,3,132000,5,-0.8811565460712477,-0.5604420606604535,-0.5409007218512337
CUST00480,311,4,223200,1,1.216072722232228,-0.03524456979856102,-0.062365611428241194
CUST00481,178,3,113000,5,-0.0634295377877824,-0.5604420606604535,-0.6405955365226904
CUST00482,301,9,611200,4,1.1198695447871145,2.590742884510902,1.9735074460730864
CUST00483,163,3,120200,5,-0.20773430395545275,-0.5604420606604535,-0.6028164488577173
CUST00484,274,3,72100,0,0.8601209656853078,-0.5604420606604535,-0.8552017428417737
CUST00485,138,7,519200,3,-0.4482422475682367,1.5403479027871165,1.4907746592428746
CUST00486,47,3,272000,2,-1.3236911623187702,-0.5604420606604535,0.193692649412132
CUST00487,103,5,575000,3,-0.7849533686261342,0.48995292106333155,1.7835625886464161
CUST00488,85,4,259000,2,-0.9581190880273386,-0.03524456979856102,0.12548040779481945
CUST00489,136,2,283000,5,-0.46748288305725944,-1.085639551522346,0.2514107000113964
CUST00490,261,4,503000,4,0.7350568350066602,-0.03524456979856102,1.4057717119966853
CUST00491,338,4,406000,1,1.4758213013340347,-0.03524456979856102,0.8968034476213534
CUST00492,136,2,273000,5,-0.46748288305725944,-1.085639551522346,0.19893974492115601
CUST00493,138,3,96150,5,-0.4482422475682367,-0.5604420606604535,-0.7290090958497455
CUST00494,280,3,156000,0,0.917842872152376,-0.5604420606604535,-0.4149704296346567
CUST00495,190,6,327000,1,0.05201427514635388,1.0151504119252241,0.48228290240845423
CUST00496,71,2,25000,5,-1.0928035364504975,-1.085639551522346,-1.102339941316806
CUST00497,180,1,125000,5,-0.04418890229875969,-1.6108370423842386,-0.577630390414402
CUST00498,262,12,821050,4,0.7446771527511716,4.166335357096579,3.0746104386417814
CUST00499,189,5,221150,1,0.04239395740184252,0.48995292106333155,-0.07312215722174048
CUST00500,85,3,362300,2,-0.9581190880273386,-0.5604420606604535,0.6675053738770028
CUST00501,340,1,100,0,1.4950619368230575,-1.6108370423842386,-1.2329926194915046
CUST00502,216,5,290800,1,0.30214253650364914,0.48995292106333155,0.29233804498178395
CUST00503,50,2,175000,5,-1.2948302090852362,-1.085639551522346,-0.31527561496319995
CUST00504,103,3,24250,5,-0.7849533686261342,-0.5604420606604535,-1.1062752629485741
CUST00505,91,1,350000,5,-0.9003971815602705,-1.6108370423842386,0.6029660991160072
CUST00506,189,6,324000,1,0.04239395740184252,1.0151504119252241,0.4665416158813821
CUST00507,15,3,472000,2,-1.6315413301431336,-0.5604420606604535,1.24311175121694
CUST00508,363,1,8000,0,1.7163292449468186,-1.6108370423842386,-1.1915405649702147
CUST00509,331,1,32000,0,1.4084790771224553,-1.6108370423842386,-1.0656102727536378
CUST00510,4,2,24000,5,-1.7373648253327585,-1.085639551522346,-1.10758703682583
CUST00511,78,2,135150,5,-1.0254613122389182,-1.085639551522346,-0.524372370997808
CUST00512,270,6,290400,1,0.8216396947072625,1.0151504119252241,0.29023920677817433
CUST00513,328,5,276250,1,1.3796181238889211,0.48995292106333155,0.21599280532548415
CUST00514,301,3,15800,0,1.1198695447871145,-0.5604420606604535,-1.1506132199998271
CUST00515,293,5,178300,1,1.0429070028310237,0.48995292106333155,-0.2979601997834206
CUST00516,59,5,96650,2,-1.208247349384634,0.48995292106333155,-0.7263855480952335
CUST00517,262,4,555000,4,0.7446771527511716,-0.03524456979856102,1.6786206784659352
CUST00518,144,3,102400,5,-0.39052034110116857,-0.5604420606604535,-0.6962147489183453
CUST00519,220,5,271250,1,0.3406238074816946,0.48995292106333155,0.18975732778036394
CUST00520,44,3,9600,5,-1.3525521155523044,-0.5604420606604535,-1.1831452121557762
CUST00521,332,2,45500,0,1.4180993948669667,-1.085639551522346,-0.9947744833818132
CUST00522,42,1,32000,5,-1.371792751041327,-1.6108370423842386,-1.0656102727536378
CUST00523,73,3,12800,5,-1.0735629009614749,-0.5604420606604535,-1.1663545065268992
CUST00524,292,3,69300,0,1.0332866850865123,-0.5604420606604535,-0.869893610267041
CUST00525,225,4,160400,1,0.3887253962042514,-0.03524456979856102,-0.3918832093949509
CUST00526,302,5,138000,1,1.1294898625316259,0.48995292106333155,-0.5094181487970895
CUST00527,215,5,124050,1,0.2925222187591378,0.48995292106333155,-0.5826151311479748
CUST00528,357,2,210300,0,1.6586073384797506,-1.085639551522346,-0.13005314349465133
CUST00529,11,5,388000,3,-1.670022601121179,0.48995292106333155,0.8023557284589207
CUST00530,123,4,144400,2,-0.592547013735907,-0.03524456979856102,-0.4758367375393356
CUST00531,39,7,631400,3,-1.400653704274861,1.5403479027871165,2.079498775355372
CUST00532,203,2,15000,5,0.17707840582500153,-1.085639551522346,-1.1548108964070465
CUST00533,82,2,30300,5,-0.9869800412608727,-1.085639551522346,-1.0745303351189786
CUST00534,151,5,208000,2,-0.32317811688958903,0.48995292106333155,-0.1421214631654066
CUST00535,353,2,9100,0,1.620126067501705,-1.085639551522346,-1.1857687599102882
CUST00536,149,6,180100,1,-0.34241875237861175,1.0151504119252241,-0.2885154278671773
CUST00537,69,2,165000,5,-1.1120441719395204,-1.085639551522346,-0.36774657005344036
CUST00538,124,2,350300,5,-0.5829266959913957,-1.085639551522346,0.6045402277687143
CUST00539,231,4,265000,1,0.44644730267131955,-0.03524456979856102,0.1569629808489637
CUST00540,341,10,322300,4,1.5046822545675689,3.1159403753727943,0.4576215535160412
CUST00541,104,1,15000,5,-0.7753330508816229,-1.6108370423842386,-1.1548108964070465
CUST00542,280,3,12250,0,0.917842872152376,-0.5604420606604535,-1.1692404090568624
CUST00543,171,2,273000,5,-0.1307717619993619,-1.085639551522346,0.19893974492115601
CUST00544,186,3,410000,1,0.013533004168308448,-0.5604420606604535,0.9177918296574495
CUST00545,53,4,210000,2,-1.265969255851702,-0.03524456979856102,-0.13162727214735853
CUST00546,315,4,24250,0,1.2545539932102736,-0.03524456979856102,-1.1062752629485741
CUST00547,0,7,292300,3,-1.775846096310804,1.5403479027871165,0.30020868824532
CUST00548,92,3,82000,5,-0.8907768638157592,-0.5604420606604535,-0.8032554973024357
CUST00549,77,4,206000,2,-1.0350816299834296,-0.03524456979856102,-0.15261565418345469
CUST00550,117,3,124000,5,-0.6502689202029752,-0.5604420606604535,-0.582877485923426
CUST00551,95,6,735100,3,-0.861915910582225,1.0151504119252241,2.623622579641165
CUST00552,322,2,280100,0,1.321896217421853,-1.085639551522346,0.23619412303522672
CUST00553,89,2,355000,2,-0.9196378170492931,-1.085639551522346,0.6292015766611273
CUST00554,300,9,636750,4,1.1102492270426032,2.590742884510902,2.1075707363286504
CUST00555,153,3,90000,5,-0.3039374814005663,-0.5604420606604535,-0.7612787332302434
CUST00556,178,1,30000,5,-0.0634295377877824,-1.6108370423842386,-1.076104463771686
CUST00557,154,2,8500,5,-0.294317163656055,-1.085639551522346,-1.1889170172157026
CUST00558,280,1,45000,0,0.917842872152376,-1.6108370423842386,-0.9973980311363252
CUST00559,209,2,90000,0,0.23480031229206966,-1.085639551522346,-0.7612787332302434
CUST00560,284,3,357000,0,0.9563241431304215,-0.5604420606604535,0.6396957676791755
CUST00561,254,7,316100,1,0.6677146107950808,1.5403479027871165,0.4250895613600922
CUST00562,360,3,148100,0,1.6874682917132846,-0.5604420606604535,-0.45642248415594666
CUST00563,170,5,364000,1,-0.14039207974387327,0.48995292106333155,0.6764254362423437
CUST00564,36,7,470000,3,-1.4295146575083952,1.5403479027871165,1.232617560198892
CUST00565,92,2,192000,5,-0.8907768638157592,-1.085639551522346,-0.22607499130979125
CUST00566,78,2,73000,5,-1.0254613122389182,-1.085639551522346,-0.8504793568836521
CUST00567,325,5,623050,4,1.3507571706553871,0.48995292106333155,2.0356855278550214
CUST00568,115,7,480000,3,-0.6695095556919979,1.5403479027871165,1.2850885152891325
CUST00569,286,3,70000,0,0.9755647786194441,-0.5604420606604535,-0.8662206434107242
CUST00570,9,3,64000,5,-1.6892632366102018,-0.5604420606604535,-0.8977032164648684
CUST00571,227,3,325300,1,0.4079660316932741,-0.5604420606604535,0.47336284004311335
CUST00572,223,3,30500,0,0.3694847607152287,-0.5604420606604535,-1.0734809160171739
CUST00573,17,2,75000,5,-1.612300694654111,-1.085639551522346,-0.839985165865604
CUST00574,339,4,195400,0,1.485441619078546,-0.03524456979856102,-0.20823486657910953
CUST00575,194,3,75200,5,0.0904955461243993,-0.5604420606604535,-0.8389357467637992
CUST00576,38,5,100750,2,-1.4102740220193724,0.48995292106333155,-0.7048724565082349
CUST00577,147,7,655000,4,-0.36165938786763446,1.5403479027871165,2.203330229368339
CUST00578,271,2,500,0,0.8312600124517738,-1.085639551522346,-1.230893781287895
CUST00579,208,3,60000,0,0.2251799945475583,-0.5604420606604535,-0.9186915985009646
CUST00580,280,2,36500,0,0.917842872152376,-1.085639551522346,-1.0419983429630295
CUST00581,155,2,34000,5,-0.28469684591154365,-1.085639551522346,-1.0551160817355896
CUST00582,29,7,379350,3,-1.4968568817199746,1.5403479027871165,0.7569683523058627
CUST00583,283,5,219000,1,0.9467038253859101,0.48995292106333155,-0.08440341256614217
CUST00584,85,5,212000,2,-0.9581190880273386,0.48995292106333155,-0.12113308112931045
CUST00585,260,5,90150,1,0.7254365172621489,0.48995292106333155,-0.7604916689038898
CUST00586,99,8,415350,3,-0.8234346396041796,2.065545393649009,0.9458637906307282
CUST00587,310,8,539400,4,1.2064524044877167,2.065545393649009,1.5967659885251602
CUST00588,218,5,153100,1,0.32138317199267186,0.48995292106333155,-0.43018700661082643
CUST00589,246,2,9100,0,0.5907520688389899,-1.085639551522346,-1.1857687599102882
CUST00590,76,5,538000,3,-1.044701947727941,0.48995292106333155,1.5894200548125266
CUST00591,69,2,9250,5,-1.1120441719395204,-1.085639551522346,-1.1849816955839347
CUST00592,119,3,75550,5,-0.6310282847139524,-0.5604420606604535,-0.8370992633356408
CUST00593,179,4,182500,1,-0.05380922004327105,-0.03524456979856102,-0.27592239864551965
CUST00594,66,8,609250,3,-1.1409051251730544,2.065545393649009,1.9632756098304895
CUST00595,155,1,12000,5,-0.28469684591154365,-1.6108370423842386,-1.1705521829341186
CUST00596,69,8,569400,3,-1.1120441719395204,2.065545393649009,1.7541788537958816
CUST00597,190,3,120400,5,0.05201427514635388,-0.5604420606604535,-0.6017670297559126
CUST00598,124,3,279000,2,-0.5829266959913957,-0.5604420606604535,0.23042231797530027
CUST00599,199,4,386150,1,0.1385971348469561,-0.03524456979856102,0.7926486017672262
CUST00600,2,2,50200,5,-1.7566054608217814,-1.085639551522346,-0.9701131344894002
CUST00601,134,4,386250,2,-0.4867235185462821,-0.03524456979856102,0.7931733113181286
CUST00602,188,4,150100,1,0.03277363965733116,-0.03524456979856102,-0.44592829313789856
CUST00603,281,4,321000,1,0.9274631898968874,-0.03524456979856102,0.45080032935430997
CUST00604,270,2,45400,0,0.8216396947072625,-1.085639551522346,-0.9952991929327156
CUST00605,123,8,441350,3,-0.592547013735907,2.065545393649009,1.0822882738653532
CUST00606,9,2,200000,5,-1.6892632366102018,-1.085639551522346,-0.18409822723759894
CUST00607,13,3,132000,2,-1.6507819656321563,-0.5604420606604535,-0.5409007218512337
CUST00608,121,4,38300,5,-0.6117876492249298,-0.03524456979856102,-1.0325535710467864
CUST00610,41,3,140450,2,-1.3814130687858384,-0.5604420606604535,-0.49656276479998057
CUST00611,312,4,138500,0,1.2256930399767394,-0.03524456979856102,-0.5067946010425775
CUST00612,207,2,75250,0,0.21555967680304694,-1.085639551522346,-0.838673391988348
CUST00613,72,1,6000,5,-1.0831832187059862,-1.6108370423842386,-1.2020347559882627
CUST00614,75,3,63100,5,-1.0543222654724522,-0.5604420606604535,-0.9024256024229901
CUST00615,175,5,149500,1,-0.09229049102131648,0.48995292106333155,-0.44907655044331296
CUST00616,87,8,253250,3,-0.9388784525383159,2.065545393649009,0.09530960861793122
CUST00617,149,4,180450,2,-0.34241875237861175,-0.03524456979856102,-0.2866789444390189
CUST00618,63,5,84400,2,-1.1697660784065884,0.48995292106333155,-0.790662468080778
CUST00619,270,7,641100,4,0.8216396947072625,1.5403479027871165,2.1303956017929053
CUST00620,0,5,245400,2,-1.775846096310804,0.48995292106333155,0.054119908872092504
CUST00621,269,4,225050,1,0.8120193769627511,-0.03524456979856102,-0.052658484736546725
CUST00622,144,3,80000,5,-0.39052034110116857,-0.5604420606604535,-0.8137496883204838
CUST00623,30,5,487000,3,-1.4872365639754632,0.48995292106333155,1.3218181838523007
CUST00624,60,2,72000,5,-1.1986270316401226,-1.085639551522346,-0.8557264523926761
CUST00625,222,3,271000,0,0.3598644429707173,-0.5604420606604535,0.18844555390310794
CUST00626,306,3,51500,0,1.1679711335096714,-0.5604420606604535,-0.9632919103276689
CUST00627,57,7,350500,3,-1.2274879848736566,1.5403479027871165,0.6055896468705192
CUST00628,325,5,645000,4,1.3507571706553871,0.48995292106333155,2.150859274278099
CUST00629,42,6,432200,3,-1.371792751041327,1.0151504119252241,1.0342773499577833
CUST00630,363,3,358000,0,1.7163292449468186,-0.5604420606604535,0.6449428631881995
CUST00631,221,2,205000,0,0.35024412522620596,-1.085639551522346,-0.15786274969247874
CUST00632,256,3,149000,0,0.6869552462841034,-0.5604420606604535,-0.451700098197825
CUST00633,128,2,37000,5,-0.5444454250133502,-1.085639551522346,-1.0393747952085175
CUST00634,47,4,234550,2,-1.3236911623187702,-0.03524456979856102,-0.0028110774008183377
CUST00635,34,1,15000,5,-1.448755292997418,-1.6108370423842386,-1.1548108964070465
CUST00636,278,2,105000,0,0.8986022366633533,-1.085639551522346,-0.6825723005948828
CUST00637,251,4,264000,1,0.6388536575615467,-0.03524456979856102,0.15171588533993965
CUST00638,207,3,250000,0,0.21555967680304694,-0.5604420606604535,0.07825654821360309
CUST00639,174,5,440150,3,-0.10191080876582784,0.48995292106333155,1.0759917592545243
CUST00640,182,7,243050,1,-0.02494826680973698,1.5403479027871165,0.04178923442588601
CUST00641,24,1,350000,5,-1.5449584704425314,-1.6108370423842386,0.6029660991160072
CUST00642,321,3,159000,0,1.3122758996773416,-0.5604420606604535,-0.3992291431075846
CUST00643,264,3,130000,0,0.7639177882401943,-0.5604420606604535,-0.5513949128692818
CUST00644,107,2,120000,5,-0.7464720976480888,-1.085639551522346,-0.6038658679595221
CUST00645,15,4,150450,2,-1.6315413301431336,-0.03524456979856102,-0.44409180970974016
CUST00646,163,4,213500,2,-0.20773430395545275,-0.03524456979856102,-0.11326243786577439
CUST00647,240,5,211000,1,0.5330301623719217,0.48995292106333155,-0.12638017663833448
CUST00648,241,7,102700,1,0.5426504801164331,1.5403479027871165,-0.6946406202656381
CUST00649,161,5,219250,1,-0.22697493944447547,0.48995292106333155,-0.08309163868888615
CUST00650,252,2,335000,0,0.648473975306058,-1.085639551522346,0.5242596664806465
CUST00651,299,8,475150,4,1.1006289092980919,2.065545393649009,1.2596401020703658
CUST00652,285,4,84300,0,0.9659444608749328,-0.03524456979856102,-0.7911871776316804
CUST00653,294,5,475000,4,1.052527320575535,0.48995292106333155,1.2588530377440121
CUST00654,93,3,359150,2,-0.8811565460712477,-0.5604420606604535,0.6509770230235771
CUST00655,212,3,135000,0,0.26366126552560376,-0.5604420606604535,-0.5251594353241615
CUST00656,12,5,174000,2,-1.6604022833766676,0.48995292106333155,-0.32052271047222397
